invoice_id,order_date,customer_id,branch,city,customer_type,gender,product_line,unit_price,quantity,payment,gross_margin_ratio
702-83-5291,03/27/19,205,C,Bogor,Member,Male,Fashion accessories,698740.0,9,Cash,4.761904762
278-86-2735,03/27/19,34,A,Jakarta,Normal,Female,Food and beverages,366380.0,3,Cash,4.761904762
794-32-2436,03/27/19,138,B,Bekasi,Member,Male,Electronic accessories,389690.0,2,Ewallet,4.761904762
176-64-7711,03/27/19,89,B,Bekasi,Normal,Male,Food and beverages,226240.0,3,Credit card,4.761904762
186-71-5196,03/27/19,78,A,Jakarta,Member,Female,Food and beverages,556780.0,2,Ewallet,4.761904762
313-66-9943,03/27/19,158,B,Bekasi,Member,Female,Food and beverages,204050.0,3,Credit card,4.761904762
702-83-5291,03/27/19,207,C,Bogor,Member,Male,Fashion accessories,698740.0,9,Cash,4.761904762
212-62-1842,03/28/19,20,A,Jakarta,Normal,Male,Food and beverages,407820.0,6,Cash,4.761904762
573-58-9734,03/28/19,115,B,Bekasi,Normal,Female,Fashion accessories,212590.0,3,Ewallet,4.761904762
633-09-3463,03/28/19,182,C,Bogor,Normal,Female,Electronic accessories,333550.0,3,Credit card,4.761904762
531-80-1784,03/28/19,17,A,Jakarta,Normal,Male,Electronic accessories,182140.0,7,Cash,4.761904762
266-76-6436,03/28/19,230,C,Bogor,Member,Female,Food and beverages,270200.0,3,Ewallet,4.761904762
470-32-9057,03/28/19,52,A,Jakarta,Member,Male,Food and beverages,359380.0,5,Credit card,4.761904762
544-32-5024,03/28/19,229,C,Bogor,Member,Female,Food and beverages,348530.0,4,Credit card,4.761904762
420-97-3340,03/28/19,25,A,Jakarta,Normal,Female,Food and beverages,501760.00000000006,3,Credit card,4.761904762
857-16-3520,03/28/19,61,A,Jakarta,Member,Female,Fashion accessories,500219.99999999994,7,Ewallet,4.761904762
333-23-2632,03/28/19,50,A,Jakarta,Member,Male,Health and beauty,70560.0,7,Cash,4.761904762
573-58-9734,03/28/19,105,B,Bekasi,Normal,Female,Fashion accessories,212590.0,3,Ewallet,4.761904762
633-09-3463,03/28/19,183,C,Bogor,Normal,Female,Electronic accessories,333550.0,3,Credit card,4.761904762
531-80-1784,03/28/19,9,A,Jakarta,Normal,Male,Electronic accessories,182140.0,7,Cash,4.761904762
266-76-6436,03/28/19,235,C,Bogor,Member,Female,Food and beverages,270200.0,3,Ewallet,4.761904762
470-32-9057,03/28/19,55,A,Jakarta,Member,Male,Food and beverages,359380.0,5,Credit card,4.761904762
544-32-5024,03/28/19,239,C,Bogor,Member,Female,Food and beverages,348530.0,4,Credit card,4.761904762
420-97-3340,03/28/19,34,A,Jakarta,Normal,Female,Food and beverages,501760.00000000006,3,Credit card,4.761904762
857-16-3520,03/28/19,65,A,Jakarta,Member,Female,Fashion accessories,500219.99999999994,7,Ewallet,4.761904762
333-23-2632,03/28/19,45,A,Jakarta,Member,Male,Health and beauty,70560.0,7,Cash,4.761904762
829-34-3910,03/29/19,22,A,Jakarta,Normal,Female,Health and beauty,499659.99999999994,10,Cash,4.761904762
766-85-7061,03/29/19,98,B,Bekasi,Normal,Male,Health and beauty,615090.0,10,Ewallet,4.761904762
727-75-6477,03/29/19,165,C,Bogor,Normal,Male,Electronic accessories,201880.0,4,Cash,4.761904762
291-21-5991,03/29/19,124,B,Bekasi,Member,Male,Health and beauty,429030.0,5,Cash,4.761904762
425-85-2085,03/29/19,138,B,Bekasi,Member,Male,Health and beauty,384020.0,5,Ewallet,4.761904762
218-59-9410,03/29/19,69,A,Jakarta,Member,Female,Home and lifestyle,506940.0,3,Ewallet,4.761904762
186-79-9562,03/29/19,100,B,Bekasi,Normal,Male,Health and beauty,502390.0,7,Cash,4.761904762
267-62-7380,03/29/19,208,C,Bogor,Member,Male,Electronic accessories,576380.0,10,Ewallet,4.761904762
727-75-6477,03/29/19,166,C,Bogor,Normal,Male,Electronic accessories,201880.0,4,Cash,4.761904762
291-21-5991,03/29/19,134,B,Bekasi,Member,Male,Health and beauty,429030.0,5,Cash,4.761904762
425-85-2085,03/29/19,121,B,Bekasi,Member,Male,Health and beauty,384020.0,5,Ewallet,4.761904762
218-59-9410,03/29/19,73,A,Jakarta,Member,Female,Home and lifestyle,506940.0,3,Ewallet,4.761904762
186-79-9562,03/29/19,98,B,Bekasi,Normal,Male,Health and beauty,502390.0,7,Cash,4.761904762
267-62-7380,03/29/19,205,C,Bogor,Member,Male,Electronic accessories,576380.0,10,Ewallet,4.761904762
743-04-1105,03/30/19,122,B,Bekasi,Member,Male,Health and beauty,680540.0,9,Ewallet,4.761904762
286-01-5402,03/30/19,39,A,Jakarta,Normal,Female,Sports and travel,281610.0,7,Cash,4.761904762
731-59-7531,03/30/19,134,B,Bekasi,Member,Male,Health and beauty,507989.99999999994,8,Cash,4.761904762
676-39-6028,03/30/19,77,A,Jakarta,Member,Female,Electronic accessories,451080.0,5,Cash,4.761904762
131-15-8856,03/30/19,234,C,Bogor,Member,Female,Food and beverages,507640.0,8,Credit card,4.761904762
778-89-7974,03/30/19,168,C,Bogor,Normal,Male,Health and beauty,491469.99999999994,6,Cash,4.761904762
642-61-4706,03/30/19,124,B,Bekasi,Member,Male,Food and beverages,653800.0,2,Cash,4.761904762
115-38-7388,03/30/19,229,C,Bogor,Member,Female,Fashion accessories,71260.0,8,Credit card,4.761904762
291-55-6563,03/30/19,64,A,Jakarta,Member,Female,Home and lifestyle,240940.0,6,Ewallet,4.761904762
361-85-2571,03/30/19,32,A,Jakarta,Normal,Female,Sports and travel,626360.0,5,Cash,4.761904762
364-34-2972,03/30/19,216,C,Bogor,Member,Male,Electronic accessories,677740.0,3,Cash,4.761904762
286-01-5402,03/30/19,34,A,Jakarta,Normal,Female,Sports and travel,281610.0,7,Cash,4.761904762
731-59-7531,03/30/19,139,B,Bekasi,Member,Male,Health and beauty,507989.99999999994,8,Cash,4.761904762
676-39-6028,03/30/19,70,A,Jakarta,Member,Female,Electronic accessories,451080.0,5,Cash,4.761904762
131-15-8856,03/30/19,232,C,Bogor,Member,Female,Food and beverages,507640.0,8,Credit card,4.761904762
778-89-7974,03/30/19,176,C,Bogor,Normal,Male,Health and beauty,491469.99999999994,6,Cash,4.761904762
642-61-4706,03/30/19,139,B,Bekasi,Member,Male,Food and beverages,653800.0,2,Cash,4.761904762
115-38-7388,03/30/19,224,C,Bogor,Member,Female,Fashion accessories,71260.0,8,Credit card,4.761904762
291-55-6563,03/30/19,63,A,Jakarta,Member,Female,Home and lifestyle,240940.0,6,Ewallet,4.761904762
361-85-2571,03/30/19,36,A,Jakarta,Normal,Female,Sports and travel,626360.0,5,Cash,4.761904762
364-34-2972,03/30/19,216,C,Bogor,Member,Male,Electronic accessories,677740.0,3,Cash,4.761904762
