EmployeeId,Education,City,PaymentTier,Age,Gender,EverBenched,ExperienceInCurrentDomain,Status
I2-44236,Bachelors,New Delhi,2,34,Female,No,4,Active
I3-33655,Bachelors,Pune,3,34,Female,No,2,Active
I1-39063,Bachelors,Bangalore,3,25,Female,No,3,Active
I1-72521,Bachelors,Bangalore,3,31,Male,No,0,Left
I2-82634,Bachelors,New Delhi,3,36,Female,No,2,Left
I1-63744,Bachelors,Bangalore,3,31,Male,Yes,5,Left
I1-42503,Bachelors,Bangalore,3,34,Male,No,4,Left
I2-87960,Masters,New Delhi,3,28,Male,Yes,2,Active
I1-84622,Bachelors,Bangalore,3,28,Male,No,2,Left
I1-69385,Bachelors,Bangalore,3,31,Male,No,1,Left
I1-62992,Bachelors,Bangalore,3,35,Male,No,5,Left
I1-43643,Bachelors,Bangalore,1,28,Female,Yes,1,Left
I1-73097,Bachelors,Bangalore,3,32,Female,No,2,Active
I1-12167,Bachelors,Bangalore,3,23,Male,Yes,1,Active
I3-11204,Masters,Pune,3,27,Male,No,5,Active
I3-47531,Bachelors,Pune,3,25,Male,No,3,Left
I2-48113,Masters,New Delhi,2,31,Female,No,2,Left
I2-56434,PHD,New Delhi,3,34,Male,No,0,Active
I1-81747,Bachelors,Bangalore,3,36,Female,No,2,Left
I2-61899,PHD,New Delhi,3,40,Male,No,3,Left
I2-71936,Masters,New Delhi,3,34,Female,No,2,Left
I1-86591,Bachelors,Bangalore,3,37,Male,No,2,Active
I1-23228,Bachelors,Bangalore,3,38,Male,No,3,Left
I2-50970,Bachelors,New Delhi,2,22,Female,No,0,Left
I3-90728,Bachelors,Pune,2,36,Female,No,0,Active
I2-28328,Bachelors,New Delhi,2,35,Female,No,1,Active
I2-54311,Bachelors,New Delhi,3,22,Female,No,0,Left
I1-71575,Bachelors,Bangalore,3,22,Male,No,0,Left
I1-30895,Bachelors,Bangalore,3,29,Male,No,4,Left
I1-59265,Bachelors,Bangalore,3,34,Male,No,5,Left
I1-33403,Bachelors,Bangalore,2,23,Male,No,1,Left
I3-22774,Bachelors,Pune,2,32,Male,No,3,Active
I3-16155,Bachelors,Pune,2,26,Female,No,4,Active
I1-55048,Masters,Bangalore,3,38,Male,No,2,Left
I3-57020,Bachelors,Pune,3,37,Male,No,4,Left
I2-76541,Bachelors,New Delhi,2,25,Female,No,3,Left
I3-56259,Bachelors,Pune,2,36,Female,No,5,Active
I1-89086,Bachelors,Bangalore,3,26,Female,No,4,Left
I3-15325,Bachelors,Pune,2,39,Female,No,4,Active
I1-50759,Bachelors,Bangalore,3,24,Male,No,2,Active
I3-90822,Masters,Pune,3,39,Male,No,2,Active
I2-16431,Masters,New Delhi,3,39,Female,No,2,Active
I2-58952,Bachelors,New Delhi,2,27,Female,No,5,Left
I1-79024,Bachelors,Bangalore,3,36,Male,No,5,Active
I1-92265,Bachelors,Bangalore,3,24,Male,No,2,Left
I1-45858,Bachelors,Bangalore,3,28,Female,No,3,Left
I1-48878,Bachelors,Bangalore,3,24,Male,No,2,Left
I1-72667,Bachelors,Bangalore,3,27,Male,No,5,Left
I2-84360,Bachelors,New Delhi,3,23,Male,No,1,Left
I1-37481,Bachelors,Bangalore,3,30,Female,No,5,Left
I1-78720,Bachelors,Bangalore,3,22,Male,No,0,Left
I3-27304,Bachelors,Pune,3,27,Male,No,5,Left
I2-14361,Masters,New Delhi,3,32,Male,No,2,Left
I3-68448,Masters,Pune,1,33,Female,No,1,Left
I2-70977,Masters,New Delhi,3,26,Male,No,4,Active
I3-50281,Bachelors,Pune,3,25,Female,Yes,3,Active
I2-87979,Masters,New Delhi,2,23,Male,No,1,Active
I3-54686,Bachelors,Pune,3,24,Male,No,2,Left
I1-17682,Bachelors,Bangalore,3,33,Male,No,5,Left
I1-18521,Masters,Bangalore,3,30,Male,Yes,2,Active
I2-22572,Masters,New Delhi,2,27,Female,No,5,Left
I3-69053,Bachelors,Pune,2,31,Female,No,5,Active
I2-90749,Masters,New Delhi,3,23,Female,No,1,Active
I1-60956,Bachelors,Bangalore,3,30,Male,No,2,Left
I3-14325,Bachelors,Pune,2,32,Female,No,2,Active
I2-87843,Bachelors,New Delhi,3,26,Female,Yes,4,Left
I2-79505,Masters,New Delhi,2,35,Male,No,2,Left
I1-28026,Bachelors,Bangalore,1,30,Male,No,4,Active
I1-63574,Bachelors,Bangalore,3,37,Male,No,4,Active
I1-89211,Bachelors,Bangalore,1,34,Male,Yes,0,Left
I1-87974,Bachelors,Bangalore,3,38,Female,No,0,Left
I2-81871,Masters,New Delhi,2,22,Male,Yes,0,Active
I3-76643,Bachelors,Pune,1,22,Female,No,0,Active
I3-82399,Masters,Pune,2,33,Female,No,2,Active
I1-81145,Bachelors,Bangalore,3,32,Male,No,1,Left
I3-45054,Masters,Pune,2,34,Female,No,2,Left
I1-87313,Bachelors,Bangalore,3,36,Female,No,1,Left
I1-34708,Bachelors,Bangalore,3,32,Male,No,1,Left
I1-94690,Bachelors,Bangalore,3,28,Male,Yes,3,Left
I2-42446,Bachelors,New Delhi,2,26,Female,No,4,Left
I3-23414,Bachelors,Pune,3,35,Male,No,1,Left
I3-11213,Bachelors,Pune,3,33,Male,No,4,Left
I3-30253,Masters,Pune,3,22,Female,Yes,0,Active
I3-39000,Bachelors,Pune,3,27,Male,No,5,Active
I2-94230,Masters,New Delhi,3,23,Female,No,1,Active
I1-60843,Bachelors,Bangalore,3,34,Female,Yes,2,Left
I3-66481,Masters,Pune,2,23,Male,No,1,Active
I3-90072,Bachelors,Pune,3,36,Male,No,4,Left
I2-64115,PHD,New Delhi,3,28,Male,No,4,Active
I1-58339,PHD,Bangalore,3,28,Male,No,4,Left
I1-72210,Bachelors,Bangalore,3,33,Female,No,4,Left
I1-11100,Bachelors,Bangalore,3,39,Male,No,3,Left
I2-58236,Bachelors,New Delhi,3,25,Female,Yes,3,Left
I3-55372,Bachelors,Pune,3,32,Male,No,2,Left
I3-76523,Bachelors,Pune,3,23,Female,No,1,Active
I2-38612,Masters,New Delhi,3,29,Male,No,2,Active
I3-30744,Bachelors,Pune,2,24,Male,No,2,Active
I1-81281,Bachelors,Bangalore,3,36,Female,No,2,Active
I1-59469,Bachelors,Bangalore,3,40,Male,No,4,Active
I2-92672,Bachelors,New Delhi,3,38,Female,No,1,Left
I1-82757,Bachelors,Bangalore,3,22,Male,No,0,Left
I1-34983,Bachelors,Bangalore,3,24,Male,No,2,Active
I1-26002,Bachelors,Bangalore,3,37,Male,No,5,Left
I3-21294,Bachelors,Pune,3,40,Male,No,3,Active
I1-22613,Bachelors,Bangalore,3,32,Male,Yes,0,Active
I2-66695,Bachelors,New Delhi,3,28,Female,No,1,Left
I3-23510,Bachelors,Pune,3,29,Male,Yes,5,Left
I3-52347,Bachelors,Pune,3,25,Male,No,3,Left
I1-83149,PHD,Bangalore,3,35,Male,No,3,Active
I1-93302,Bachelors,Bangalore,3,28,Male,No,0,Active
I1-78798,Bachelors,Bangalore,3,39,Male,No,3,Left
I3-53325,Bachelors,Pune,1,35,Male,No,1,Left
I1-50986,Bachelors,Bangalore,3,37,Male,No,2,Left
I3-74935,Masters,Pune,3,40,Female,No,2,Active
I1-27718,Bachelors,Bangalore,3,23,Male,No,1,Active
I3-12708,Bachelors,Pune,3,32,Male,No,2,Left
I2-78464,PHD,New Delhi,3,37,Male,No,3,Active
I1-83371,Bachelors,Bangalore,3,23,Female,No,1,Left
I3-73551,Bachelors,Pune,3,26,Male,No,4,Left
I1-34343,Bachelors,Bangalore,3,36,Female,No,3,Active
I1-28947,Bachelors,Bangalore,3,40,Female,No,3,Left
I2-26836,Bachelors,New Delhi,3,22,Male,No,0,Left
I1-77955,Bachelors,Bangalore,3,30,Male,No,0,Left
I1-77657,Bachelors,Bangalore,3,30,Male,No,1,Left
I3-56385,Bachelors,Pune,1,34,Female,No,3,Active
I1-16482,Bachelors,Bangalore,3,27,Male,No,5,Active
I1-61400,Bachelors,Bangalore,1,27,Female,No,5,Left
I3-28083,Bachelors,Pune,2,27,Female,No,5,Active
I1-25668,Bachelors,Bangalore,3,35,Female,No,1,Active
I2-34671,Bachelors,New Delhi,3,33,Female,Yes,4,Left
I1-79149,Bachelors,Bangalore,3,37,Male,No,4,Left
I2-63538,Bachelors,New Delhi,3,40,Female,No,3,Left
I3-37467,Bachelors,Pune,2,25,Female,No,3,Active
I3-25439,Bachelors,Pune,2,34,Male,No,2,Left
I2-67691,Bachelors,New Delhi,3,40,Male,No,1,Left
I2-79067,Masters,New Delhi,3,34,Male,No,2,Active
I3-33939,Bachelors,Pune,3,33,Male,No,5,Left
I1-79123,Bachelors,Bangalore,3,22,Female,No,0,Left
I3-59686,Bachelors,Pune,2,36,Female,No,1,Active
I1-63414,Bachelors,Bangalore,3,38,Male,No,2,Active
I3-80947,Bachelors,Pune,3,25,Female,No,3,Left
I1-44969,Bachelors,Bangalore,3,37,Male,No,3,Active
I1-40117,Bachelors,Bangalore,3,25,Female,No,3,Left
I3-46147,Bachelors,Pune,2,40,Female,Yes,0,Active
I1-89358,Bachelors,Bangalore,3,26,Female,No,4,Left
I3-26003,Masters,Pune,1,23,Female,No,1,Left
I1-14872,Bachelors,Bangalore,3,22,Male,No,0,Active
I2-14808,Masters,New Delhi,2,34,Male,Yes,2,Left
I2-83892,Masters,New Delhi,3,35,Female,No,2,Left
I3-17721,Bachelors,Pune,3,23,Male,No,1,Left
I1-38061,Bachelors,Bangalore,3,29,Male,No,2,Active
I3-68971,Bachelors,Pune,3,32,Female,No,1,Left
I1-49799,Bachelors,Bangalore,3,26,Male,No,4,Left
I1-98319,Bachelors,Bangalore,3,28,Male,No,3,Left
I3-17706,Masters,Pune,2,24,Female,No,2,Left
I1-65186,Bachelors,Bangalore,3,33,Male,No,4,Left
I2-83892,PHD,New Delhi,3,22,Male,No,0,Left
I3-46205,Masters,Pune,2,39,Female,No,2,Left
I2-53279,Masters,New Delhi,3,30,Female,Yes,2,Active
I1-57586,Bachelors,Bangalore,3,38,Female,No,5,Active
I2-98142,Bachelors,New Delhi,3,36,Female,No,4,Left
I3-15971,Bachelors,Pune,2,38,Male,No,5,Left
I1-68516,Bachelors,Bangalore,3,24,Male,Yes,2,Left
I1-17760,Bachelors,Bangalore,3,28,Male,No,1,Left
I1-87850,Bachelors,Bangalore,3,35,Female,No,0,Active
I2-13660,Bachelors,New Delhi,3,23,Female,No,1,Left
I2-78053,Masters,New Delhi,2,23,Female,No,1,Active
I1-69110,Bachelors,Bangalore,3,37,Male,No,5,Left
I2-46571,Masters,New Delhi,3,24,Male,No,2,Active
I3-85737,Bachelors,Pune,3,33,Male,Yes,4,Left
I1-78389,Bachelors,Bangalore,3,38,Female,No,5,Left
I3-95004,Bachelors,Pune,3,40,Male,Yes,0,Left
I1-53004,Bachelors,Bangalore,3,34,Male,No,4,Left
I2-58204,Masters,New Delhi,2,26,Male,No,4,Left
I3-69280,Bachelors,Pune,3,25,Male,No,3,Left
I3-78389,Bachelors,Pune,3,24,Female,No,2,Left
I1-60195,Bachelors,Bangalore,3,35,Male,Yes,5,Active
I2-66014,PHD,New Delhi,3,27,Male,No,5,Left
I2-59512,Masters,New Delhi,3,30,Female,No,3,Left
I1-52842,Bachelors,Bangalore,3,26,Female,No,4,Active
I1-57145,Bachelors,Bangalore,3,40,Male,No,0,Left
I3-73370,Masters,Pune,2,27,Female,No,5,Active
I3-32550,Bachelors,Pune,3,38,Male,Yes,0,Left
I2-39233,Bachelors,New Delhi,3,34,Female,No,5,Left
I3-63950,Masters,Pune,2,24,Male,No,2,Left
I1-21277,Bachelors,Bangalore,3,38,Male,No,4,Left
I3-78690,Bachelors,Pune,1,37,Male,No,1,Left
I1-64862,Bachelors,Bangalore,3,22,Male,No,0,Left
I2-37848,Bachelors,New Delhi,3,29,Female,No,2,Active
I3-45074,Bachelors,Pune,1,37,Female,No,4,Active
I3-17393,Bachelors,Pune,3,23,Male,No,1,Left
I2-16237,Bachelors,New Delhi,3,34,Female,No,2,Left
I1-59530,Bachelors,Bangalore,3,28,Male,No,2,Left
I3-85387,Bachelors,Pune,3,24,Male,Yes,2,Left
I1-11464,Masters,Bangalore,2,35,Female,No,0,Left
I1-10210,Bachelors,Bangalore,3,30,Male,No,2,Left
I1-59776,Bachelors,Bangalore,3,33,Male,No,4,Active
I1-13507,Bachelors,Bangalore,3,27,Female,No,5,Left
I1-96494,Bachelors,Bangalore,3,32,Male,No,4,Left
I3-38196,Bachelors,Pune,3,36,Female,No,5,Left
I1-42568,Bachelors,Bangalore,3,26,Male,Yes,4,Left
I1-36946,Bachelors,Bangalore,1,35,Male,No,4,Left
I2-12858,PHD,New Delhi,3,25,Male,No,3,Left
I1-95877,Masters,Bangalore,2,29,Male,No,1,Active
I1-20581,Bachelors,Bangalore,3,36,Female,No,3,Left
I1-77136,Bachelors,Bangalore,3,30,Male,No,1,Left
I3-76483,Bachelors,Pune,2,37,Female,No,4,Active
I1-71561,Bachelors,Bangalore,3,40,Male,No,0,Active
I1-68701,Bachelors,Bangalore,3,24,Male,No,2,Left
I1-64823,Bachelors,Bangalore,3,32,Male,No,4,Left
I3-60603,Bachelors,Pune,3,34,Male,No,0,Active
I3-48649,Bachelors,Pune,3,29,Male,No,3,Left
I1-41767,Bachelors,Bangalore,3,23,Female,No,1,Active
I3-74371,Bachelors,Pune,3,23,Male,No,1,Left
I1-35988,Bachelors,Bangalore,3,25,Female,No,3,Left
I2-73012,Bachelors,New Delhi,1,31,Female,No,3,Left
I2-46611,Masters,New Delhi,2,23,Male,No,1,Active
I1-19223,Bachelors,Bangalore,3,27,Male,No,5,Left
I2-32396,PHD,New Delhi,2,39,Female,No,5,Left
I1-17915,Bachelors,Bangalore,3,33,Female,No,1,Active
I1-23806,Bachelors,Bangalore,3,23,Male,No,1,Left
I2-94824,Masters,New Delhi,2,34,Female,No,4,Left
I3-64790,Bachelors,Pune,2,37,Female,No,1,Active
I1-99387,Bachelors,Bangalore,3,23,Male,No,1,Left
I2-53205,Bachelors,New Delhi,3,27,Male,No,5,Left
I3-84037,Masters,Pune,2,38,Female,No,2,Left
I1-77364,Bachelors,Bangalore,3,27,Female,No,5,Left
I1-71878,Bachelors,Bangalore,3,22,Male,No,0,Left
I3-66633,Masters,Pune,2,26,Female,No,4,Active
I1-54739,Bachelors,Bangalore,3,40,Male,No,3,Left
I1-54442,Bachelors,Bangalore,3,33,Female,No,3,Left
I1-44138,Bachelors,Bangalore,3,31,Male,No,0,Left
I3-38357,Bachelors,Pune,3,33,Male,No,4,Left
I2-84710,Bachelors,New Delhi,3,30,Male,No,5,Left
I2-27641,Bachelors,New Delhi,3,33,Female,No,5,Active
I2-87687,Masters,New Delhi,3,33,Female,No,0,Active
I3-52283,Bachelors,Pune,3,22,Male,No,0,Left
I3-72853,Bachelors,Pune,3,28,Male,No,2,Left
I1-98662,Bachelors,Bangalore,3,36,Male,No,4,Left
I2-26823,Bachelors,New Delhi,2,36,Female,No,1,Left
I3-72928,Bachelors,Pune,3,31,Female,No,2,Left
I1-73305,Bachelors,Bangalore,2,25,Male,No,3,Active
I3-63096,Bachelors,Pune,1,31,Male,No,4,Left
I3-11973,Masters,Pune,2,39,Female,No,0,Left
I1-88216,Masters,Bangalore,3,26,Male,No,4,Active
I1-67315,Bachelors,Bangalore,2,25,Female,No,3,Active
I1-67110,Bachelors,Bangalore,3,26,Male,No,4,Left
I2-14034,Bachelors,New Delhi,3,35,Female,No,0,Left
I3-88744,Bachelors,Pune,2,28,Male,No,5,Left
I1-58510,Bachelors,Bangalore,3,32,Female,No,0,Left
I2-60345,Masters,New Delhi,2,22,Male,No,0,Active
I3-43327,Bachelors,Pune,3,36,Female,No,5,Active
I1-52899,Bachelors,Bangalore,3,38,Male,No,1,Left
I1-76951,Bachelors,Bangalore,3,39,Female,No,1,Left
I2-49598,Masters,New Delhi,2,25,Female,No,3,Active
I3-43707,Bachelors,Pune,3,27,Male,No,5,Left
I3-80561,Masters,Pune,3,38,Male,Yes,2,Left
I2-55466,Bachelors,New Delhi,3,22,Female,No,0,Left
I1-60347,Bachelors,Bangalore,3,33,Male,No,2,Left
I3-66923,Bachelors,Pune,3,24,Male,No,2,Left
I1-10343,Bachelors,Bangalore,3,37,Male,No,5,Left
I3-66168,Bachelors,Pune,3,28,Male,Yes,0,Active
I3-49946,Masters,Pune,3,32,Male,Yes,2,Left
I2-19676,PHD,New Delhi,3,33,Male,No,0,Active
I2-96065,Bachelors,New Delhi,3,32,Male,No,5,Left
I1-35823,Bachelors,Bangalore,3,24,Male,No,2,Active
I1-55301,Bachelors,Bangalore,3,27,Male,Yes,5,Left
I3-80133,Bachelors,Pune,2,35,Female,No,2,Active
I1-42028,PHD,Bangalore,3,40,Male,No,1,Left
I2-31562,Bachelors,New Delhi,2,34,Female,No,4,Left
I2-74167,Bachelors,New Delhi,3,39,Female,No,0,Left
I3-90506,Bachelors,Pune,3,26,Male,No,4,Left
I3-20445,Masters,Pune,2,29,Female,No,2,Left
I1-67532,Bachelors,Bangalore,3,29,Male,No,4,Left
I3-22720,Bachelors,Pune,2,23,Female,Yes,1,Active
I3-70018,Bachelors,Pune,3,32,Male,No,0,Left
I3-15708,Bachelors,Pune,3,28,Male,Yes,4,Left
I2-33114,Masters,New Delhi,2,32,Male,Yes,2,Active
I2-48967,Bachelors,New Delhi,3,32,Female,No,0,Left
I1-25516,Bachelors,Bangalore,3,38,Male,No,0,Left
I3-89402,PHD,Pune,3,30,Male,No,5,Left
I2-10047,PHD,New Delhi,3,31,Male,No,3,Left
I1-29369,Bachelors,Bangalore,3,25,Male,No,3,Active
I1-55715,Bachelors,Bangalore,3,37,Female,No,4,Left
I2-93928,Masters,New Delhi,2,27,Male,No,5,Active
I2-49724,Bachelors,New Delhi,3,25,Female,No,3,Left
I3-74297,Bachelors,Pune,2,22,Female,No,0,Active
I1-15120,Bachelors,Bangalore,3,38,Male,No,2,Active
I2-23362,Bachelors,New Delhi,3,22,Male,No,0,Left
I3-85216,Bachelors,Pune,3,38,Male,No,2,Left
I2-67051,PHD,New Delhi,1,38,Male,No,5,Left
I2-83624,Bachelors,New Delhi,2,26,Female,No,4,Active
I2-52446,Masters,New Delhi,2,31,Male,No,4,Left
I2-92102,Masters,New Delhi,3,28,Male,No,5,Left
I2-19282,PHD,New Delhi,3,34,Female,No,3,Left
I1-96172,Masters,Bangalore,3,31,Male,No,2,Left
I2-30229,Bachelors,New Delhi,3,26,Female,No,4,Left
I3-50221,Bachelors,Pune,3,40,Female,No,1,Active
I1-88014,Bachelors,Bangalore,3,31,Male,No,0,Left
I1-91482,Bachelors,Bangalore,3,26,Female,No,4,Left
I3-72680,Bachelors,Pune,3,32,Female,No,1,Active
I1-24448,Bachelors,Bangalore,3,33,Female,No,5,Left
I1-56868,Bachelors,Bangalore,3,25,Male,No,3,Left
I1-46105,Bachelors,Bangalore,3,40,Male,No,0,Left
I2-23834,Masters,New Delhi,3,31,Male,No,2,Active
I1-89462,Bachelors,Bangalore,3,36,Male,No,1,Left
I1-32569,Bachelors,Bangalore,3,31,Male,No,5,Left
I3-46568,Bachelors,Pune,3,22,Male,No,0,Left
I1-67042,Bachelors,Bangalore,3,34,Female,No,0,Left
I2-39896,PHD,New Delhi,3,38,Female,No,5,Active
I1-35007,Bachelors,Bangalore,3,23,Male,Yes,1,Left
I1-77100,PHD,Bangalore,3,27,Male,No,5,Left
I1-74223,Bachelors,Bangalore,3,34,Male,No,1,Left
I1-22927,Bachelors,Bangalore,3,39,Male,No,3,Left
I1-42156,Bachelors,Bangalore,3,24,Male,Yes,2,Active
I3-79117,Bachelors,Pune,3,37,Female,No,1,Active
I2-22834,PHD,New Delhi,3,23,Male,No,1,Left
I1-84019,Bachelors,Bangalore,3,36,Male,No,3,Active
I2-96250,Bachelors,New Delhi,3,23,Male,No,1,Left
I3-49041,Bachelors,Pune,3,31,Male,No,3,Left
I1-32532,Bachelors,Bangalore,3,22,Male,No,0,Left
I3-45041,Bachelors,Pune,2,24,Female,No,2,Active
I3-38978,Bachelors,Pune,2,28,Female,No,4,Active
I3-36815,Bachelors,Pune,3,33,Male,No,3,Left
I1-55252,Bachelors,Bangalore,3,35,Female,No,2,Active
I2-78363,Bachelors,New Delhi,3,30,Female,Yes,1,Left
I1-79087,Bachelors,Bangalore,3,28,Female,No,3,Left
I1-16124,Bachelors,Bangalore,3,22,Male,Yes,0,Left
I1-67398,Bachelors,Bangalore,3,38,Male,No,3,Left
I3-18321,Bachelors,Pune,3,39,Male,No,4,Left
I1-57965,PHD,Bangalore,1,38,Male,No,5,Left
I1-64234,Bachelors,Bangalore,3,22,Female,No,0,Active
I2-73499,Bachelors,New Delhi,3,36,Female,No,5,Left
I1-76200,Bachelors,Bangalore,3,27,Male,No,5,Left
I3-70469,Bachelors,Pune,1,32,Male,No,2,Left
I2-29550,Bachelors,New Delhi,2,39,Female,No,2,Left
I3-70641,Bachelors,Pune,2,36,Male,No,5,Left
I1-17924,Bachelors,Bangalore,3,34,Male,Yes,5,Active
I1-77187,Bachelors,Bangalore,3,28,Male,No,1,Left
I1-43808,Bachelors,Bangalore,3,36,Female,Yes,1,Active
I2-81640,PHD,New Delhi,3,22,Female,No,0,Left
I2-70184,Bachelors,New Delhi,1,28,Female,No,5,Left
I3-90761,Bachelors,Pune,2,27,Female,No,5,Active
I1-48653,Bachelors,Bangalore,1,39,Female,No,4,Left
I1-51142,Bachelors,Bangalore,3,31,Male,No,0,Left
I1-39571,Bachelors,Bangalore,3,26,Male,Yes,4,Left
I1-51340,Bachelors,Bangalore,3,31,Male,No,3,Left
I3-96368,Bachelors,Pune,2,33,Female,No,2,Active
I3-87508,Bachelors,Pune,2,38,Female,No,1,Active
I3-35245,Bachelors,Pune,3,38,Male,No,2,Left
I3-35002,Bachelors,Pune,3,32,Male,No,3,Left
I1-64297,Bachelors,Bangalore,3,26,Male,No,4,Left
I3-59954,Masters,Pune,2,33,Female,No,2,Left
I1-26780,Bachelors,Bangalore,3,34,Female,No,2,Left
I3-51395,Bachelors,Pune,3,36,Male,Yes,1,Active
I1-31398,Bachelors,Bangalore,3,27,Male,No,5,Left
I3-93195,Masters,Pune,2,27,Male,No,5,Left
I2-38332,Bachelors,New Delhi,2,40,Female,No,5,Left
I1-95432,Masters,Bangalore,3,31,Female,No,4,Left
I1-25862,Bachelors,Bangalore,3,22,Male,No,0,Left
I2-56042,Masters,New Delhi,2,22,Male,No,0,Active
I2-84548,Bachelors,New Delhi,3,26,Female,No,4,Left
I2-87936,Bachelors,New Delhi,3,28,Female,No,1,Active
I1-24188,Bachelors,Bangalore,3,38,Male,Yes,5,Left
I3-90262,Masters,Pune,3,31,Male,No,0,Left
I1-58347,Bachelors,Bangalore,3,24,Male,No,2,Left
I3-46762,Bachelors,Pune,2,25,Male,No,3,Active
I1-70000,PHD,Bangalore,3,26,Male,No,4,Left
I1-38707,Bachelors,Bangalore,3,40,Male,No,1,Left
I3-37917,Bachelors,Pune,2,34,Female,No,4,Active
I1-28949,Bachelors,Bangalore,3,32,Male,No,0,Left
I3-21261,Bachelors,Pune,3,37,Male,No,1,Left
I1-24743,Bachelors,Bangalore,3,33,Male,No,3,Active
I3-26422,Bachelors,Pune,3,27,Male,No,5,Left
I2-97911,Bachelors,New Delhi,3,36,Male,No,3,Left
I1-52530,Bachelors,Bangalore,3,30,Female,No,4,Left
I3-73499,Masters,Pune,2,26,Female,No,4,Left
I1-63425,Bachelors,Bangalore,3,23,Male,Yes,1,Left
I3-40249,Masters,Pune,2,31,Female,No,2,Left
I1-79717,Bachelors,Bangalore,3,22,Male,Yes,0,Left
I2-94304,Masters,New Delhi,2,24,Female,No,2,Active
I1-46379,Bachelors,Bangalore,3,37,Female,Yes,4,Left
I2-60423,Masters,New Delhi,3,35,Male,No,2,Active
I1-73713,Bachelors,Bangalore,3,22,Male,No,0,Active
I3-74941,Bachelors,Pune,3,35,Male,No,5,Left
I2-90032,Bachelors,New Delhi,3,30,Female,No,3,Left
I1-95035,Bachelors,Bangalore,3,30,Male,No,0,Left
I3-56054,Bachelors,Pune,3,29,Male,No,3,Left
I1-47491,Masters,Bangalore,3,36,Male,No,4,Active
I1-60735,Bachelors,Bangalore,3,37,Male,No,4,Left
I3-93545,Bachelors,Pune,3,40,Male,No,2,Left
I3-40978,Bachelors,Pune,2,26,Female,No,4,Active
I2-71615,Masters,New Delhi,2,26,Female,No,4,Left
I1-75583,Bachelors,Bangalore,3,38,Male,No,3,Left
I1-96154,Bachelors,Bangalore,3,31,Male,No,3,Active
I1-26718,Bachelors,Bangalore,3,22,Female,No,0,Left
I3-92030,Bachelors,Pune,3,34,Male,No,0,Left
I2-37801,Bachelors,New Delhi,3,31,Female,No,0,Left
I1-52673,Bachelors,Bangalore,3,39,Female,No,3,Left
I2-66705,Masters,New Delhi,3,33,Female,No,2,Active
I1-46064,Bachelors,Bangalore,3,33,Male,No,4,Left
I1-98657,Bachelors,Bangalore,3,38,Male,No,4,Left
I3-16870,Bachelors,Pune,2,22,Female,No,0,Active
I3-99117,Bachelors,Pune,2,32,Female,No,0,Active
I3-47246,Bachelors,Pune,3,34,Male,No,5,Left
I1-19880,Bachelors,Bangalore,1,31,Female,No,5,Left
I1-65862,Bachelors,Bangalore,3,23,Male,No,1,Left
I3-96772,Bachelors,Pune,2,39,Female,No,1,Active
I2-83482,Bachelors,New Delhi,3,26,Male,No,4,Left
I3-89193,Bachelors,Pune,2,33,Female,Yes,4,Active
I1-24843,Bachelors,Bangalore,3,27,Female,No,5,Left
I2-34926,PHD,New Delhi,3,24,Male,No,2,Active
I1-15014,Bachelors,Bangalore,3,38,Male,No,1,Left
I1-28654,Bachelors,Bangalore,3,27,Male,No,5,Left
I1-52665,Bachelors,Bangalore,3,27,Female,No,5,Left
I1-95591,Bachelors,Bangalore,3,23,Male,No,1,Left
I2-19876,Bachelors,New Delhi,3,26,Female,No,4,Left
I1-15708,Bachelors,Bangalore,3,31,Male,No,5,Left
I1-26259,Bachelors,Bangalore,3,32,Female,No,3,Left
I3-54380,Bachelors,Pune,2,36,Female,No,3,Active
I1-64699,Bachelors,Bangalore,3,28,Male,No,0,Left
I2-42157,Bachelors,New Delhi,2,31,Male,No,3,Left
I2-30356,Masters,New Delhi,2,36,Female,No,3,Left
I1-90216,Bachelors,Bangalore,3,24,Male,No,2,Left
I1-44010,Bachelors,Bangalore,3,27,Male,No,5,Active
I1-52348,Bachelors,Bangalore,3,28,Male,No,3,Active
I3-61688,Bachelors,Pune,3,39,Female,No,2,Active
I1-54494,Bachelors,Bangalore,3,23,Female,No,1,Left
I1-34706,Bachelors,Bangalore,3,32,Male,No,1,Left
I2-76251,Masters,New Delhi,3,33,Female,No,2,Left
I2-11665,Bachelors,New Delhi,3,39,Female,No,4,Left
I1-13790,Masters,Bangalore,2,24,Female,No,2,Left
I3-38380,Bachelors,Pune,3,33,Male,No,2,Left
I3-48625,Bachelors,Pune,2,29,Female,No,4,Active
I3-47059,Masters,Pune,3,24,Female,No,2,Active
I3-65711,Masters,Pune,3,27,Female,No,5,Active
I2-60661,Masters,New Delhi,2,35,Female,No,2,Active
I3-57890,Bachelors,Pune,2,28,Female,No,2,Active
I1-96843,Bachelors,Bangalore,3,22,Male,No,0,Left
I1-12006,Bachelors,Bangalore,3,39,Male,No,5,Active
I1-57884,Bachelors,Bangalore,3,36,Female,No,3,Active
I2-99605,Bachelors,New Delhi,2,40,Female,No,3,Left
I2-60381,Bachelors,New Delhi,3,35,Female,No,5,Left
I1-92019,Bachelors,Bangalore,3,33,Male,No,4,Left
I1-21816,PHD,Bangalore,3,33,Male,No,2,Active
I1-94624,Bachelors,Bangalore,3,23,Male,No,1,Left
I1-70099,Bachelors,Bangalore,3,28,Male,No,2,Active
